#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         663    -4.79882    -4.78327  0.00951289
         664    -4.81302    -4.78332  0.00949867
         665    -4.68346    -4.78317  0.00948558
         666    -4.70255    -4.78304  0.00947211
         667    -4.74417    -4.78299  0.00945808
         668    -4.67897    -4.78283  0.00944521
         669    -4.54508    -4.78248  0.00943777
         670    -4.56384    -4.78215  0.00942933
         671    -4.63634    -4.78193  0.00941778
         672     -4.8114    -4.78198  0.00940386
         673    -4.83041    -4.78205  0.00939017
         674    -4.81386    -4.78209  0.00937635
         675    -4.86443    -4.78222  0.00936326
         676    -4.82575    -4.78228  0.00934963
         677    -4.87039    -4.78241  0.00933672
         678    -4.94109    -4.78264  0.00932588
         679    -4.85978    -4.78276  0.00931284
         680    -4.76706    -4.78274  0.00929917
         681    -4.87008    -4.78286   0.0092864
         682    -4.91258    -4.78305  0.00927473
         683    -4.80991    -4.78309  0.00926124
         684    -4.88441    -4.78324  0.00924888
         685     -4.8001    -4.78327  0.00923541
         686    -4.95176    -4.78351  0.00922522
         687    -4.58407    -4.78322  0.00921635
         688    -4.78094    -4.78322  0.00920296
         689    -4.89404    -4.78338  0.00919101
         690    -4.77569    -4.78337  0.00917769
         691    -4.79727    -4.78339  0.00916443
         692    -4.86555    -4.78351  0.00915196
         693    -4.68894    -4.78337  0.00913977
         694    -4.83227    -4.78344  0.00912687
         695    -4.77134    -4.78342  0.00911376
         696        -4.8    -4.78345  0.00910069
         697    -4.79366    -4.78346  0.00908765
         698    -4.71293    -4.78336  0.00907519
         699    -4.73073    -4.78329  0.00906252
         700    -4.44124     -4.7828  0.00906274
         701    -4.24556    -4.78203  0.00908216
         702    -4.40475    -4.78149  0.00908511
         703    -4.41068    -4.78097  0.00908748
         704    -4.75523    -4.78093  0.00907465
         705     -4.8407    -4.78101  0.00906217
         706    -4.90697    -4.78119  0.00905109
         707    -4.85849     -4.7813  0.00903895
         708    -4.83722    -4.78138  0.00902653
         709      -4.896    -4.78154  0.00901524
         710    -4.72312    -4.78146  0.00900292
         711    -4.82725    -4.78152  0.00899049
         712    -4.82741    -4.78159  0.00897809
         713    -4.76216    -4.78156  0.00896554
         714     -4.6916    -4.78144  0.00895387
         715    -4.59935    -4.78118  0.00894497
         716    -4.69255    -4.78106  0.00893333
         717    -4.60031     -4.7808  0.00892443
         718    -4.58324    -4.78053  0.00891624
         719    -4.57383    -4.78024  0.00890847
         720    -4.72084    -4.78016  0.00889648
         721    -4.65595    -4.77999  0.00888581
         722    -4.71038    -4.77989  0.00887403
         723    -4.75216    -4.77985  0.00886184
         724    -4.82261    -4.77991  0.00884979
         725    -4.78523    -4.77992  0.00883759
         726    -4.78339    -4.77992  0.00882542
         727    -4.71346    -4.77983  0.00881375
         728    -4.76113    -4.77981  0.00880168
         729    -4.81781    -4.77986  0.00878976
         730    -4.89098    -4.78001  0.00877904
         731    -4.82815    -4.78008  0.00876728
         732     -4.7554    -4.78004  0.00875536
         733    -4.80313    -4.78007  0.00874348
         734    -4.70339    -4.77997  0.00873219
         735    -4.74678    -4.77992  0.00872043
         736    -4.79213    -4.77994  0.00870859
         737    -4.75395    -4.77991  0.00869685
         738    -4.67503    -4.77976  0.00868622
         739    -4.64277    -4.77958  0.00867645
         740    -4.65701    -4.77941   0.0086663
         741    -4.57454    -4.77914  0.00865902
         742    -4.72641    -4.77907  0.00864764
         743    -4.69317    -4.77895  0.00863677
         744    -4.76236    -4.77893  0.00862519
         745    -4.85225    -4.77903  0.00861418
         746    -4.79198    -4.77904  0.00860265
         747    -4.69617    -4.77893  0.00859185
         748    -4.69215    -4.77882  0.00858114
         749    -4.63323    -4.77862  0.00857189
         750     -4.6854     -4.7785  0.00856136
         751    -4.71497    -4.77841  0.00855038
         752    -5.05134    -4.77878  0.00854671
         753    -4.99374    -4.77906  0.00854012
         754    -4.91888    -4.77925  0.00853081
         755    -4.57326    -4.77897  0.00852387
         756    -4.80048      -4.779  0.00851265
         757    -4.75405    -4.77897  0.00850146
         758    -4.69058    -4.77885  0.00849105
         759    -4.83629    -4.77893   0.0084802
         760     -4.7158    -4.77885  0.00846945
         761     -4.7784    -4.77885  0.00845832
         762    -4.75754    -4.77882  0.00844726
         763    -4.76316     -4.7788  0.00843622
         764    -4.89479    -4.77895  0.00842654
         765    -4.84354    -4.77903  0.00841595
         766    -4.68119    -4.77891  0.00840593
         767    -4.82902    -4.77897  0.00839523
         768     -4.8579    -4.77907  0.00838492
         769    -4.82058    -4.77913  0.00837419
         770     -4.8118    -4.77917  0.00836343
         771    -4.73022    -4.77911  0.00835282
         772    -4.55613    -4.77882  0.00834699
         773    -4.71434    -4.77873  0.00833661
         774    -4.75355     -4.7787   0.0083259
         775    -4.79655    -4.77872  0.00831519
         776    -4.68869    -4.77861  0.00830529
         777    -4.86121    -4.77871  0.00829528
         778    -4.90526    -4.77888  0.00828621
         779    -5.00473    -4.77917  0.00828064
         780    -5.11721     -4.7796  0.00828136
         781    -4.82431    -4.77966  0.00827095
         782    -4.79498    -4.77968   0.0082604
         783    -4.61943    -4.77947  0.00825239
         784    -4.57026    -4.77921  0.00824617
         785    -4.68651    -4.77909  0.00823651
         786    -4.67425    -4.77895  0.00822712
         787    -4.69331    -4.77885  0.00821738
         788    -4.22764    -4.77815  0.00823667
         789    -4.10754     -4.7773  0.00826997
         790    -4.38966    -4.77681  0.00827404
         791    -4.27018    -4.77617  0.00828834
         792    -4.38686    -4.77567  0.00829244
         793    -4.17762    -4.77492   0.0083162
         794    -4.49396    -4.77457  0.00831325
         795    -4.66685    -4.77443   0.0083039
         796    -4.74509    -4.77439  0.00829355
         797    -4.80132    -4.77443  0.00828321
         798    -4.68958    -4.77432  0.00827352
         799    -4.67963     -4.7742  0.00826401
         800    -4.74056    -4.77416  0.00825379
         801    -4.87748    -4.77429  0.00824449
         802    -4.76535    -4.77428  0.00823422
         803    -4.79061     -4.7743  0.00822399
         804     -4.8116    -4.77434  0.00821389
         805     -4.8981     -4.7745  0.00820513
         806    -5.00384    -4.77478  0.00819988
         807    -4.88379    -4.77492  0.00819083
         808    -5.02295    -4.77523  0.00818644
         809    -4.71376    -4.77515  0.00817668
         810    -4.91239    -4.77532  0.00816834
         811    -4.94902    -4.77553  0.00816107
         812    -4.91128     -4.7757  0.00815273
         813     -4.9557    -4.77592  0.00814571
         814    -5.00338     -4.7762   0.0081405
         815    -5.17219    -4.77669  0.00814499
         816    -5.12674    -4.77712   0.0081463
         817     -5.1082    -4.77752   0.0081464
         818    -5.03608    -4.77784  0.00814258
         819    -5.05156    -4.77817  0.00813949
         820    -4.98218    -4.77842  0.00813336
         821    -4.98008    -4.77867  0.00812717
         822    -4.96253    -4.77889  0.00812036
         823    -5.01016    -4.77917  0.00811535
         824    -4.82972    -4.77923  0.00810573
         825    -4.73356    -4.77918   0.0080961
         826    -4.66566    -4.77904  0.00808746
         827    -4.78491    -4.77905  0.00807769
         828    -4.91242    -4.77921  0.00806954
         829    -4.82112    -4.77926  0.00805996
         830    -4.77612    -4.77925  0.00805025
         831    -4.80929    -4.77929  0.00804064
         832    -4.95672     -4.7795  0.00803381
         833    -4.81845    -4.77955   0.0080243
         834    -4.81137    -4.77959  0.00801477
         835    -4.72731    -4.77953  0.00800541
         836    -4.61845    -4.77933  0.00799816
         837    -4.96218    -4.77955  0.00799158
         838    -4.89006    -4.77968  0.00798314
         839    -4.62886     -4.7795  0.00797564
         840    -4.86678    -4.77961  0.00796683
         841    -4.92143    -4.77978  0.00795914
         842    -4.95656    -4.77999  0.00795245
         843     -4.9346    -4.78017  0.00794513
         844    -4.96948    -4.78039  0.00793889
         845    -5.03851     -4.7807  0.00793537
         846     -4.8854    -4.78082  0.00792695
         847     -4.7895    -4.78083   0.0079176
         848    -4.93799    -4.78102  0.00791043
         849     -4.8676    -4.78112  0.00790177
         850    -4.72396    -4.78105  0.00789276
         851    -4.85427    -4.78114  0.00788395
         852    -4.87523    -4.78125  0.00787547
         853    -4.82788     -4.7813  0.00786643
         854    -4.70158    -4.78121  0.00785777
         855    -4.70206    -4.78112  0.00784913
         856    -4.68477    -4.78101  0.00784077
         857    -4.48432    -4.78066  0.00783926
         858    -4.76151    -4.78064  0.00783015
         859    -4.72377    -4.78057  0.00782132
         860    -4.64956    -4.78042   0.0078137
         861    -4.67618     -4.7803  0.00780557
         862    -4.73375    -4.78024   0.0077967
         863    -4.67668    -4.78012  0.00778859
         864    -4.63036    -4.77995   0.0077815
         865    -4.54861    -4.77968   0.0077771
         866    -4.64713    -4.77953  0.00776963
         867     -4.6144    -4.77934    0.007763
         868    -4.67604    -4.77922  0.00775497
         869    -4.72847    -4.77916  0.00774626
         870    -4.73218    -4.77911  0.00773755
         871    -4.84746    -4.77919  0.00772906
         872    -4.82868    -4.77924  0.00772041
         873    -4.66473    -4.77911  0.00771268
         874    -4.88666    -4.77923  0.00770484
         875    -5.01416     -4.7795  0.00770071
         876    -5.02495    -4.77978  0.00769701
         877    -4.94922    -4.77998  0.00769066
         878     -4.9146    -4.78013  0.00768343
         879    -4.88919    -4.78025  0.00767569
         880    -4.93626    -4.78043  0.00766901
         881    -5.16098    -4.78086  0.00767246
         882    -5.28824    -4.78144   0.0076853
         883    -5.27604      -4.782  0.00769698
         884     -5.1297    -4.78239  0.00769832
         885    -5.01656    -4.78266  0.00769416
         886    -4.96605    -4.78286  0.00768826
         887     -4.9592    -4.78306  0.00768217
         888    -4.94752    -4.78325  0.00767575
         889    -4.91744     -4.7834   0.0076686
         890    -4.72401    -4.78333  0.00766027
         891    -4.61235    -4.78314  0.00765408
         892    -4.71622    -4.78307  0.00764586
         893     -4.6819    -4.78295  0.00763814
         894    -4.76923    -4.78294  0.00762961
         895    -4.89303    -4.78306  0.00762208
         896    -4.99468     -4.7833  0.00761723
         897    -5.01184    -4.78355    0.007613
         898    -4.90098    -4.78368  0.00760564
         899    -4.66801    -4.78355  0.00759827
         900    -4.83717    -4.78361  0.00759006
