#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
       27955    -5.34077    -5.44985 0.000570535
       27956    -5.33788    -5.44984 0.000570529
       27957    -5.33496    -5.44984 0.000570524
       27958    -5.33222    -5.44983 0.000570519
       27959    -5.32893    -5.44983 0.000570515
       27960     -5.3265    -5.44982 0.000570511
       27961    -5.32392    -5.44982 0.000570509
       27962      -5.322    -5.44982 0.000570507
       27963    -5.32031    -5.44981 0.000570505
       27964    -5.31859    -5.44981 0.000570504
       27965    -5.31764     -5.4498 0.000570503
       27966    -5.31719     -5.4498 0.000570502
       27967    -5.31621    -5.44979 0.000570502
       27968    -5.31561    -5.44979 0.000570502
       27969    -5.31587    -5.44978 0.000570501
       27970    -5.31593    -5.44978 0.000570501
       27971    -5.31715    -5.44977   0.0005705
       27972    -5.31801    -5.44977 0.000570499
       27973    -5.31955    -5.44976 0.000570498
       27974    -5.32131    -5.44976 0.000570496
       27975      -5.324    -5.44975 0.000570493
       27976    -5.32686    -5.44975  0.00057049
       27977    -5.32983    -5.44975 0.000570486
       27978    -5.33366    -5.44974  0.00057048
       27979    -5.33739    -5.44974 0.000570474
       27980    -5.34098    -5.44973 0.000570467
       27981    -5.34487    -5.44973 0.000570459
       27982    -5.34869    -5.44973  0.00057045
       27983    -5.35274    -5.44972  0.00057044
       27984    -5.35651    -5.44972 0.000570429
       27985    -5.36104    -5.44972 0.000570418
       27986    -5.36525    -5.44971 0.000570405
       27987    -5.36895    -5.44971 0.000570392
       27988    -5.37288    -5.44971 0.000570379
       27989    -5.37688     -5.4497 0.000570364
       27990    -5.38032     -5.4497 0.000570349
       27991    -5.38395     -5.4497 0.000570334
       27992    -5.38701     -5.4497 0.000570318
       27993     -5.3904     -5.4497 0.000570301
       27994    -5.39366    -5.44969 0.000570284
       27995    -5.39695    -5.44969 0.000570267
       27996    -5.39937    -5.44969  0.00057025
       27997    -5.40243    -5.44969 0.000570232
       27998    -5.40509    -5.44969 0.000570213
       27999    -5.40751    -5.44969 0.000570195
       28000    -5.41016    -5.44968 0.000570177
       28001    -5.41199    -5.44968 0.000570158
       28002    -5.41453    -5.44968 0.000570139
       28003    -5.41705    -5.44968  0.00057012
       28004     -5.4197    -5.44968   0.0005701
       28005    -5.42145    -5.44968 0.000570081
       28006    -5.42398    -5.44968 0.000570061
       28007    -5.42684    -5.44968 0.000570041
       28008      -5.429    -5.44968 0.000570021
       28009    -5.43152    -5.44967 0.000570002
       28010    -5.43411    -5.44967 0.000569981
       28011    -5.43709    -5.44967 0.000569961
       28012    -5.44016    -5.44967 0.000569941
       28013    -5.44272    -5.44967 0.000569921
       28014    -5.44569    -5.44967   0.0005699
       28015    -5.44889    -5.44967  0.00056988
       28016    -5.45174    -5.44967  0.00056986
       28017    -5.45468    -5.44967 0.000569839
       28018    -5.45831    -5.44967 0.000569819
       28019    -5.46125    -5.44967 0.000569799
       28020      -5.465    -5.44967 0.000569779
       28021     -5.4685    -5.44968 0.000569759
       28022    -5.47202    -5.44968 0.000569739
       28023    -5.47524    -5.44968  0.00056972
       28024    -5.47891    -5.44968   0.0005697
       28025     -5.4824    -5.44968 0.000569681
       28026    -5.48599    -5.44968 0.000569662
       28027    -5.48966    -5.44968 0.000569644
       28028     -5.4928    -5.44968 0.000569625
       28029    -5.49598    -5.44969 0.000569608
       28030    -5.49934    -5.44969  0.00056959
       28031    -5.50226    -5.44969 0.000569573
       28032    -5.50487    -5.44969 0.000569556
       28033    -5.50748    -5.44969 0.000569539
       28034    -5.51005     -5.4497 0.000569523
       28035    -5.51215     -5.4497 0.000569507
       28036    -5.51452     -5.4497 0.000569491
       28037    -5.51608     -5.4497 0.000569476
       28038    -5.51761     -5.4497 0.000569461
       28039    -5.51909    -5.44971 0.000569446
       28040    -5.52023    -5.44971 0.000569431
       28041    -5.52164    -5.44971 0.000569417
       28042    -5.52255    -5.44971 0.000569402
       28043    -5.52284    -5.44972 0.000569388
       28044    -5.52387    -5.44972 0.000569374
       28045    -5.52444    -5.44972  0.00056936
       28046    -5.52486    -5.44973 0.000569346
       28047     -5.5247    -5.44973 0.000569332
       28048    -5.52442    -5.44973 0.000569318
       28049    -5.52433    -5.44973 0.000569303
       28050    -5.52401    -5.44974 0.000569289
       28051    -5.52392    -5.44974 0.000569275
       28052    -5.52347    -5.44974 0.000569261
       28053    -5.52328    -5.44974 0.000569247
       28054    -5.52307    -5.44975 0.000569232
       28055     -5.5227    -5.44975 0.000569218
       28056    -5.52203    -5.44975 0.000569204
       28057    -5.52136    -5.44975 0.000569189
       28058    -5.52102    -5.44976 0.000569174
       28059    -5.52086    -5.44976  0.00056916
       28060    -5.52072    -5.44976 0.000569145
       28061    -5.52032    -5.44976  0.00056913
       28062    -5.51994    -5.44977 0.000569116
       28063    -5.51974    -5.44977 0.000569101
       28064     -5.5197    -5.44977 0.000569086
       28065    -5.51906    -5.44977 0.000569071
       28066    -5.51856    -5.44978 0.000569056
       28067    -5.51924    -5.44978 0.000569041
       28068    -5.51866    -5.44978 0.000569026
       28069    -5.51816    -5.44978 0.000569011
       28070    -5.51803    -5.44979 0.000568996
       28071    -5.51747    -5.44979 0.000568981
       28072    -5.51646    -5.44979 0.000568966
       28073    -5.51528    -5.44979  0.00056895
       28074    -5.51391     -5.4498 0.000568934
       28075    -5.51293     -5.4498 0.000568919
       28076     -5.5114     -5.4498 0.000568903
       28077    -5.51022     -5.4498 0.000568886
       28078    -5.50817     -5.4498  0.00056887
       28079    -5.50554    -5.44981 0.000568853
       28080    -5.50322    -5.44981 0.000568836
       28081     -5.5006    -5.44981 0.000568819
       28082    -5.49755    -5.44981 0.000568801
       28083    -5.49406    -5.44981 0.000568783
       28084     -5.4906    -5.44981 0.000568764
       28085    -5.48643    -5.44982 0.000568746
       28086    -5.48202    -5.44982 0.000568727
       28087    -5.47755    -5.44982 0.000568707
       28088    -5.47306    -5.44982 0.000568688
       28089    -5.46795    -5.44982 0.000568668
       28090    -5.46334    -5.44982 0.000568648
       28091    -5.45865    -5.44982 0.000568627
       28092    -5.45346    -5.44982 0.000568607
       28093    -5.44889    -5.44982 0.000568587
       28094    -5.44436    -5.44982 0.000568567
       28095    -5.44007    -5.44982 0.000568547
       28096    -5.43487    -5.44982 0.000568527
       28097    -5.42939    -5.44982 0.000568507
       28098    -5.42519    -5.44982 0.000568487
       28099    -5.42155    -5.44982 0.000568468
       28100    -5.41762    -5.44982 0.000568449
       28101    -5.41357    -5.44981  0.00056843
       28102     -5.4102    -5.44981 0.000568412
       28103    -5.40738    -5.44981 0.000568393
       28104    -5.40499    -5.44981 0.000568375
       28105     -5.4032    -5.44981 0.000568358
       28106    -5.40171    -5.44981  0.00056834
       28107     -5.4007     -5.4498 0.000568323
       28108    -5.40016     -5.4498 0.000568305
       28109     -5.3998     -5.4498 0.000568288
       28110    -5.39975     -5.4498  0.00056827
       28111    -5.40045     -5.4498 0.000568253
       28112    -5.40204     -5.4498 0.000568235
       28113    -5.40388    -5.44979 0.000568217
       28114    -5.40641    -5.44979 0.000568199
       28115    -5.40897    -5.44979 0.000568181
       28116    -5.41124    -5.44979 0.000568162
       28117    -5.41422    -5.44979 0.000568143
       28118    -5.41742    -5.44979 0.000568124
       28119     -5.4214    -5.44979 0.000568105
       28120    -5.42565    -5.44979 0.000568085
       28121    -5.42938    -5.44979 0.000568066
       28122    -5.43283    -5.44978 0.000568046
       28123    -5.43642    -5.44978 0.000568026
       28124    -5.44009    -5.44978 0.000568006
       28125    -5.44366    -5.44978 0.000567986
       28126    -5.44723    -5.44978 0.000567965
       28127    -5.45046    -5.44978 0.000567945
       28128    -5.45347    -5.44978 0.000567925
       28129    -5.45548    -5.44978 0.000567905
       28130    -5.45827    -5.44978 0.000567885
       28131    -5.46015    -5.44978 0.000567865
       28132    -5.46187    -5.44978 0.000567845
       28133     -5.4637    -5.44979 0.000567825
       28134    -5.46549    -5.44979 0.000567805
       28135    -5.46618    -5.44979 0.000567785
       28136    -5.46622    -5.44979 0.000567765
       28137    -5.46592    -5.44979 0.000567745
       28138    -5.46618    -5.44979 0.000567725
       28139    -5.46522    -5.44979 0.000567705
       28140    -5.46457    -5.44979 0.000567685
       28141     -5.4638    -5.44979 0.000567665
       28142    -5.46233    -5.44979 0.000567645
       28143    -5.46081    -5.44979 0.000567625
       28144    -5.45898    -5.44979 0.000567605
       28145    -5.45736    -5.44979 0.000567585
       28146    -5.45553    -5.44979 0.000567565
       28147    -5.45341    -5.44979 0.000567545
       28148    -5.45136    -5.44979 0.000567525
       28149     -5.4496    -5.44979 0.000567505
       28150    -5.44817    -5.44979 0.000567484
       28151    -5.44654    -5.44979 0.000567464
       28152    -5.44551    -5.44979 0.000567444
       28153    -5.44451    -5.44979 0.000567424
       28154    -5.44432    -5.44979 0.000567404
       28155    -5.44466    -5.44979 0.000567384
       28156    -5.44538    -5.44979 0.000567364
       28157    -5.44662    -5.44979 0.000567344
       28158    -5.44789    -5.44979 0.000567323
       28159    -5.44978    -5.44979 0.000567303
       28160    -5.45146    -5.44979 0.000567283
       28161    -5.45365    -5.44979 0.000567263
       28162    -5.45598    -5.44979 0.000567243
       28163    -5.45883    -5.44979 0.000567223
       28164     -5.4611    -5.44979 0.000567203
       28165    -5.46376    -5.44979 0.000567183
       28166    -5.46587    -5.44979 0.000567163
       28167    -5.46827    -5.44979 0.000567143
       28168    -5.46988    -5.44979 0.000567124
       28169    -5.47126    -5.44979 0.000567104
       28170    -5.47224     -5.4498 0.000567084
       28171    -5.47328     -5.4498 0.000567065
       28172     -5.4739     -5.4498 0.000567045
       28173    -5.47414     -5.4498 0.000567026
       28174    -5.47459     -5.4498 0.000567007
       28175    -5.47424     -5.4498 0.000566987
       28176     -5.4737     -5.4498 0.000566968
       28177    -5.47362     -5.4498 0.000566948
       28178    -5.47342     -5.4498 0.000566929
       28179    -5.47268     -5.4498 0.000566909
       28180    -5.47219     -5.4498 0.000566889
       28181    -5.47167     -5.4498  0.00056687
       28182    -5.47114    -5.44981  0.00056685
       28183    -5.47063    -5.44981 0.000566831
       28184       -5.47    -5.44981 0.000566811
       28185    -5.46941    -5.44981 0.000566791
       28186    -5.46962    -5.44981 0.000566772
       28187    -5.46898    -5.44981 0.000566752
       28188    -5.46882    -5.44981 0.000566732
       28189     -5.4681    -5.44981 0.000566712
       28190    -5.46816    -5.44981 0.000566693
       28191    -5.46777    -5.44981 0.000566673
       28192    -5.46724    -5.44981 0.000566653
       28193     -5.4673    -5.44981 0.000566633
       28194    -5.46643    -5.44981 0.000566614
       28195    -5.46597    -5.44981 0.000566594
       28196    -5.46562    -5.44981 0.000566574
       28197     -5.4652    -5.44982 0.000566554
       28198    -5.46442    -5.44982 0.000566534
       28199    -5.46401    -5.44982 0.000566515
       28200    -5.46352    -5.44982 0.000566495
       28201    -5.46249    -5.44982 0.000566475
       28202    -5.46152    -5.44982 0.000566455
       28203    -5.46075    -5.44982 0.000566435
       28204    -5.45927    -5.44982 0.000566415
       28205    -5.45784    -5.44982 0.000566395
       28206    -5.45692    -5.44982 0.000566375
       28207    -5.45558    -5.44982 0.000566355
       28208    -5.45444    -5.44982 0.000566335
       28209    -5.45274    -5.44982 0.000566315
       28210    -5.45123    -5.44982 0.000566295
       28211    -5.44945    -5.44982 0.000566275
       28212    -5.44802    -5.44982 0.000566254
       28213    -5.44632    -5.44982 0.000566234
       28214    -5.44481    -5.44982 0.000566214
       28215    -5.44273    -5.44982 0.000566194
       28216    -5.44068    -5.44982 0.000566174
       28217    -5.43806    -5.44982 0.000566154
       28218    -5.43548    -5.44982 0.000566135
       28219    -5.43263    -5.44982 0.000566115
