     3.67696       0.622    0.840369   0.0345675
     3.86552        1.67    0.547787   0.0279951
     4.05408       0.172    0.295642   0.0192847
     4.24264       0.252    0.231662   0.0191892
      4.4312           0    0.154509    0.015529
     4.61976           0    0.122125   0.0148938
     4.80833       0.898    0.045761  0.00792799
     4.99689       0.102   0.0264675  0.00592442
     5.18545           0  0.00828052  0.00267518
     5.37401           0  0.00461818  0.00262756
     5.56257           0 6.75325e-05 6.74447e-05
   0.0942809       0.208    0.107585   0.0098616
    0.282843        0.97    0.782912   0.0316176
    0.471405       0.978     2.06101   0.0555023
    0.659966       5.108     3.93647   0.0659724
    0.848528       6.452      6.2558    0.091499
     1.03709       6.514      7.7354   0.0896773
     1.22565      13.016     9.50393    0.113668
     1.41421       10.82     9.69913     0.11463
     1.60278       8.604     10.0538    0.112764
     1.79134      11.032     10.0029    0.110154
      1.9799       13.34     9.67981    0.103213
     2.16846       5.844     8.68653   0.0985746
     2.35702       6.094     7.29044    0.103332
     2.54558        3.46     5.58766    0.102203
     2.73415       3.888     4.76287   0.0806543
     2.92271        2.32     3.60415   0.0610851
     3.11127       0.966     2.70025   0.0589756
     3.29983       2.858     1.93255   0.0481226
     3.48839       1.736     1.33562   0.0401144
     3.67696        1.01    0.840808   0.0344807
     3.86552       1.294     0.54972   0.0279893
     4.05408       0.122    0.295192     0.01924
     4.24264       0.426    0.232166   0.0191461
      4.4312       0.014    0.154145   0.0154931
     4.61976       0.018    0.121855   0.0148577
     4.80833       0.624   0.0472591  0.00804773
     4.99689       0.068   0.0265751  0.00591005
     5.18545       0.016  0.00830052  0.00266832
     5.37401         0.2  0.00512435  0.00266906
     5.56257           0 6.73575e-05 6.72702e-05
   0.0942809       0.558    0.108749  0.00990456
    0.282843       0.982    0.783426   0.0315401
    0.471405       0.414     2.05675   0.0555218
    0.659966       3.926     3.93644   0.0658019
    0.848528       5.046     6.25268    0.091316
     1.03709        6.75     7.73286   0.0894817
     1.22565      13.234     9.51357    0.113782
     1.41421       10.97     9.70242    0.114381
     1.60278      11.606     10.0578    0.112544
     1.79134       9.418     10.0014    0.109879
      1.9799      13.062     9.68855    0.103316
     2.16846        8.83      8.6869   0.0983206
     2.35702       2.566     7.27823    0.103784
     2.54558       3.012       5.581    0.102155
     2.73415       5.284     4.76422   0.0804571
     2.92271       3.472      3.6038   0.0609283
     3.11127       1.364      2.6968   0.0589242
     3.29983       2.508     1.93404   0.0480212
     3.48839       1.662     1.33646   0.0400196
     3.67696       1.286    0.841959   0.0344108
     3.86552       1.096    0.551132   0.0279525
     4.05408        0.01    0.294455   0.0192044
     4.24264        0.01    0.231592   0.0191052
      4.4312       0.014    0.153783   0.0154573
     4.61976       0.618    0.123137   0.0148745
     4.80833       0.122   0.0474522  0.00802925
     4.99689        0.01   0.0265323  0.00589493
     5.18545       0.014  0.00831525  0.00266147
     5.37401       0.156  0.00551421  0.00269048
     5.56257           0 6.71835e-05 6.70966e-05
   0.0942809       0.266    0.109155  0.00988732
    0.282843        0.37    0.782361   0.0314768
    0.471405       0.954     2.05391   0.0554514
    0.659966       3.296     3.93479    0.065653
    0.848528       6.978     6.25455   0.0910998
     1.03709        9.15     7.73651   0.0893256
     1.22565      10.298     9.51559    0.113507
     1.41421        10.4     9.70422      0.1141
     1.60278        9.17     10.0555    0.112277
     1.79134       9.806     10.0009    0.109597
      1.9799       10.36     9.69028    0.103064
     2.16846       8.064     8.68529   0.0980803
     2.35702        5.84     7.27452    0.103582
     2.54558        8.35     5.58814    0.102141
     2.73415       3.734     4.76156   0.0802935
     2.92271       3.254      3.6029   0.0607779
     3.11127       1.734     2.69432   0.0588246
     3.29983       2.654     1.93589   0.0479333
     3.48839        1.37     1.33655   0.0399166
     3.67696       0.516    0.841119   0.0343324
     3.86552       0.436    0.550835    0.027882
     4.05408           0    0.293696   0.0191699
     4.24264           0    0.230995   0.0190653
      4.4312           0    0.153387   0.0154225
     4.61976       0.048    0.122943   0.0148374
     4.80833       0.452   0.0484948  0.00807597
     4.99689         0.5   0.0277526  0.00600471
     5.18545           0  0.00829381   0.0026547
     5.37401           0      0.0055  0.00268359
     5.56257           0 6.70103e-05 6.69239e-05
   0.0942809           0    0.108874  0.00986588
    0.282843       0.018    0.780396   0.0314572
    0.471405       1.386     2.05219   0.0553355
    0.659966       0.946     3.92711   0.0659323
    0.848528        7.96     6.25893    0.090971
     1.03709       7.468     7.73582   0.0890987
     1.22565      10.822     9.51895    0.113265
     1.41421       15.08     9.71804     0.11464
     1.60278      12.162     10.0609    0.112119
     1.79134      11.542     10.0048    0.109387
      1.9799       8.272     9.68664    0.102864
     2.16846       4.802     8.67531   0.0983349
     2.35702        3.43     7.26464    0.103786
     2.54558       7.952     5.59422    0.102059
     2.73415       5.454     4.76334   0.0801069
     2.92271       3.106     3.60162   0.0606351
